Class,HtmlExists,DomainCount,DotCount,AccountExists,PaypalExists,LoginExists,BankExists
0,0,2,168,0,0,0,0
0,0,1,189,0,0,0,0
1,0,5,2429,0,0,0,0
1,0,4,1904,1,0,0,1
1,0,0,2602,0,0,0,0
1,0,4,340,0,0,0,0
0,0,0,161,0,0,0,0
0,0,0,168,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,212,0,0,0,0
0,0,0,68,0,0,0,0
0,0,0,40,0,0,0,0
0,0,1,292,0,0,0,0
1,0,2,395,0,0,0,0
1,0,1,313,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,3,0,0,0,0
0,1,9,6590,0,0,0,0
1,0,4,1971,1,0,0,1
1,0,4,2021,0,0,0,0
0,0,9,335,0,0,0,0
1,1,5,879,1,0,0,1
0,0,0,4,0,0,0,0
0,0,0,66,0,0,0,0
1,0,3,5120,1,0,0,1
1,0,0,2474,0,0,0,0
1,0,13,3235,1,0,0,1
1,0,0,7,0,0,0,0
0,0,0,51,0,0,0,0
1,0,0,587,1,0,0,1
0,0,0,2,0,0,0,0
0,0,0,151,0,0,0,0
1,1,0,48,0,0,0,0
0,0,1,52,0,0,0,0
1,0,5,1986,1,0,0,0
0,0,0,49,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,9,0,0,0,0
0,0,0,30,0,0,0,0
0,0,1,367,0,0,0,0
1,1,9,3986,0,0,0,0
1,0,8,2759,1,0,0,0
1,0,0,3374,0,0,0,0
1,1,3,4271,1,0,1,1
1,0,0,2962,1,0,0,0
0,0,0,27,0,0,0,0
1,0,1,269,0,0,0,0
1,0,6,1765,0,0,0,0
0,0,0,40,0,0,0,0
1,0,0,3474,1,0,0,1
1,0,4,273,0,0,0,0
0,0,0,21,0,0,0,0
0,0,0,18,0,0,0,0
0,0,4,1140,0,0,0,0
0,0,0,7,0,0,0,0
0,0,3,312,0,0,0,0
1,0,9,2611,1,0,0,1
0,0,0,46,0,0,0,0
1,0,11,2635,1,0,0,1
1,0,11,2671,0,0,0,1
0,0,2,771,0,0,0,0
1,0,6,2897,1,0,0,1
0,0,0,236,0,0,0,0
1,0,4,1824,1,0,0,1
1,0,5,2257,1,0,0,1
1,0,0,1687,0,0,0,0
1,0,1,929,0,0,0,1
1,0,2,189,0,0,0,0
1,0,7,3426,1,0,0,1
0,0,1,97,0,0,0,0
0,0,0,424,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,107,0,0,0,0
1,0,0,3966,1,0,0,1
1,0,8,2113,1,0,0,0
0,0,0,96,0,0,0,0
0,0,0,70,0,0,0,0
1,0,10,805,0,0,0,0
0,0,0,3,0,0,0,0
1,1,0,5041,1,0,0,1
0,0,0,19,0,0,0,0
1,0,0,1726,1,0,0,1
1,0,8,1842,1,0,0,0
1,0,0,2013,0,0,0,0
1,0,0,2470,1,0,0,1
0,0,0,29,0,0,0,0
1,0,5,2973,0,0,0,0
1,0,3,1570,1,0,0,1
0,0,1,178,0,0,0,0
1,0,3,711,1,0,0,0
1,0,3,406,0,0,0,0
1,0,3,4136,1,0,0,1
0,0,0,2,0,0,0,0
1,0,3,1161,1,0,0,1
0,0,1,86,0,0,0,0
1,0,0,3266,1,0,0,1
0,0,0,10,0,0,0,0
0,0,0,7,0,0,0,0
1,0,8,2012,1,0,0,0
0,0,0,40,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,76,0,0,0,0
0,0,0,217,0,0,0,0
0,0,0,101,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,537,0,0,0,0
1,0,11,3496,1,0,0,0
0,0,0,68,0,0,0,0
1,0,4,1798,1,0,0,1
1,1,14,2725,1,0,0,1
1,0,10,3397,1,0,0,1
1,0,0,459,0,0,0,0
1,0,1,2727,1,0,0,1
1,0,0,543,0,0,0,0
0,0,0,128,0,0,0,0
1,0,2,1707,1,0,0,0
0,0,1,98,0,0,0,0
0,0,0,25,0,0,0,0
0,0,0,29,0,0,0,0
0,0,1,242,0,0,0,0
1,0,13,3404,1,0,0,1
0,0,1,607,0,0,0,0
1,1,13,3086,1,0,0,1
0,0,0,21,0,0,0,0
1,0,0,1851,0,0,0,0
0,0,4,1971,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,42,0,0,0,0
0,0,0,16,0,0,0,0
0,0,0,85,0,0,0,0
0,0,0,72,0,0,0,0
1,0,1,1794,1,0,0,0
1,0,6,1807,0,0,0,0
0,0,0,185,0,0,0,0
0,0,0,14,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,319,0,0,0,0
0,0,0,61,0,0,0,0
0,0,2,397,0,0,0,0
0,0,0,11,0,0,0,0
1,0,5,1411,0,0,0,0
0,0,0,78,0,0,0,0
0,0,51,22933,0,0,0,0
1,0,2,564,1,0,0,1
0,0,0,7,0,0,0,0
0,0,0,1244,0,0,0,0
0,0,0,84,0,0,0,0
1,0,1,610,0,0,0,1
1,0,0,1874,1,0,0,1
0,0,2,116,0,0,0,0
1,0,0,255,0,0,0,1
1,0,0,534,0,0,0,0
1,0,3,3627,1,0,0,1
1,0,4,2266,1,0,0,1
0,0,3,1622,0,0,0,0
1,1,13,3693,1,0,0,0
0,0,1,392,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,140,0,0,0,0
0,0,2,128,0,0,0,0
0,0,0,739,1,0,0,0
0,0,0,103,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,47,0,0,0,0
0,0,0,1436,0,0,0,0
0,0,0,116,0,0,0,0
0,1,13,5066,0,0,0,0
0,0,0,333,0,0,0,0
1,0,0,3863,0,0,0,0
1,0,10,3528,1,0,0,1
1,0,2,2356,0,0,0,0
1,0,13,4560,0,0,0,0
1,0,6,2407,1,0,0,1
1,0,4,1662,1,0,0,1
0,0,0,153,0,0,0,0
1,0,10,3762,1,0,0,1
0,0,0,198,0,0,0,0
0,0,1,143,0,0,0,0
0,0,2,248,0,0,0,0
1,0,0,2721,0,0,0,0
1,0,0,3948,1,0,0,1
0,0,1,80,0,0,0,0
1,0,0,1794,0,0,0,0
0,0,0,12,0,0,0,0
0,0,0,56,0,0,0,0
1,0,0,2161,0,0,0,0
1,0,4,4161,1,0,0,0
0,0,0,22,0,0,0,0
1,0,2,788,1,0,0,1
0,0,0,16,0,0,0,0
1,0,0,3605,1,0,0,1
0,0,1,267,0,0,0,0
1,0,1,582,0,0,0,0
0,0,0,286,0,0,0,0
0,0,0,61,0,0,0,0
1,0,3,185,0,0,0,0
0,0,2,142,0,0,0,0
0,0,0,2,0,0,0,0
0,0,0,38,0,0,0,0
1,0,0,3465,0,0,0,0
0,0,0,12,0,0,0,0
1,0,3,2495,0,0,0,1
0,0,0,31,0,0,0,0
1,0,7,1592,1,0,0,1
1,0,0,1925,0,0,0,0
0,0,0,39,0,0,0,0
1,0,7,1481,1,0,0,0
0,0,2,86,0,0,0,0
0,0,1,234,0,0,0,0
0,0,0,3,0,0,0,0
0,0,1,341,0,0,0,0
0,0,0,37,0,0,0,0
0,0,0,75,0,0,0,0
0,0,0,286,0,0,0,0
0,0,1,147,0,0,0,0
1,0,6,2409,1,0,0,1
0,0,0,117,0,0,0,0
0,0,3,723,0,0,0,0
1,0,8,1365,0,0,0,1
0,0,0,3,0,0,0,0
0,0,0,76,0,0,0,0
0,0,0,13,0,0,0,0
1,0,4,1377,0,0,0,0
1,0,14,3240,1,0,0,1
1,1,1,2184,0,0,0,0
1,1,16,3274,1,0,0,1
0,0,0,173,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,46,0,0,0,0
0,0,0,135,0,0,0,0
1,0,0,2204,0,0,0,0
1,0,0,1248,0,0,0,0
1,0,9,3596,1,0,0,1
0,0,0,312,0,0,0,0
1,0,4,2928,1,0,0,1
0,0,0,60,0,0,0,0
1,0,5,3230,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,90,0,0,0,0
1,1,25,2902,0,0,0,1
1,0,9,2080,1,0,0,0
1,0,4,358,0,0,0,0
0,0,0,156,0,0,0,0
0,0,16,4950,0,0,0,0
0,0,1,103,0,0,0,0
1,0,1,79,0,0,0,0
1,0,11,3196,1,0,0,1
0,0,0,15,0,0,0,0
1,1,0,3944,1,0,0,1
0,0,0,14,0,0,0,0
1,0,9,2982,1,0,0,1
1,0,10,2661,1,0,0,1
0,0,0,60,0,0,0,0
0,0,0,91,0,0,0,0
0,0,2,151,0,0,0,0
0,0,1,323,0,0,0,0
0,0,0,593,0,0,0,0
0,0,0,143,0,0,0,0
1,0,7,3371,1,0,0,1
1,0,8,3443,0,0,0,0
0,0,0,74,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,198,0,0,0,0
1,0,5,2416,1,0,0,1
0,0,0,34,0,0,0,0
1,0,4,986,1,0,0,1
0,0,0,35,0,0,0,0
1,0,6,1752,1,0,0,1
1,0,4,3036,1,0,0,0
0,0,0,56,0,0,0,0
1,0,3,851,0,0,0,0
0,0,1,138,0,0,0,0
1,0,0,1986,1,0,0,1
1,0,4,3024,1,0,0,1
0,0,0,22,0,0,0,0
0,0,2,233,0,0,0,0
1,0,10,2589,1,0,0,1
0,0,0,137,0,0,0,0
1,0,6,5643,1,0,0,1
0,0,1,388,0,0,0,0
1,0,1,568,1,0,0,0
0,0,0,22,0,0,0,0
1,0,0,592,1,0,0,1
1,0,0,3029,1,0,0,1
0,0,0,3,0,0,0,0
0,0,0,112,0,0,0,0
1,0,2,281,0,0,0,0
1,0,6,1195,1,0,0,1
0,0,0,68,0,0,0,0
0,0,0,85,0,0,0,0
0,0,3,390,0,0,0,0
0,0,0,161,0,0,0,0
0,0,2,91,0,0,0,0
0,0,0,152,0,0,0,0
1,0,0,1883,1,0,0,1
1,0,5,2611,1,0,0,1
1,0,2,157,0,0,0,0
0,0,1,91,0,0,0,0
1,0,11,1688,0,0,0,1
0,0,1,84,0,0,0,0
0,0,11,3950,1,0,0,0
1,0,0,139,0,0,0,0
1,0,9,2726,1,0,0,1
1,1,0,48,0,0,0,0
1,0,0,2842,0,0,0,0
0,0,0,231,0,0,0,0
1,0,0,2193,0,0,0,1
1,0,5,1165,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,3759,0,0,0,0
1,0,2,1032,1,0,0,1
0,0,0,19,0,0,0,0
0,0,1,121,0,0,0,0
0,0,0,29,0,0,0,0
1,0,1,1627,1,0,0,1
0,0,0,188,0,0,0,0
1,0,2,731,1,0,0,1
0,0,1,146,0,0,0,0
0,0,0,58,0,0,0,0
0,0,0,58,0,0,0,0
0,0,0,210,0,0,0,0
1,0,4,2480,0,0,0,0
1,0,4,3080,0,0,0,0
0,0,0,158,0,0,0,0
1,0,7,4120,0,0,0,0
0,0,0,275,0,0,0,0
0,0,0,34,0,0,0,0
0,0,0,124,0,0,0,0
0,0,1,86,0,0,0,0
0,0,1,164,0,0,0,0
1,0,4,888,0,0,0,0
0,0,0,134,0,0,0,0
0,0,0,279,0,0,0,0
0,0,0,906,0,0,0,0
1,0,1,46,0,0,0,0
1,0,9,1398,1,0,0,1
0,0,0,50,0,0,0,0
1,0,4,340,0,0,0,0
0,0,0,260,0,0,0,0
1,0,1,1087,0,0,0,1
1,0,4,1137,1,0,0,1
1,0,2,1228,0,0,0,0
1,0,15,2828,1,0,0,1
0,0,1,100,0,0,0,0
1,0,6,2339,1,0,0,1
0,0,0,12,0,0,0,0
0,0,1,99,0,0,0,0
1,1,2,1847,0,0,0,0
1,0,9,3341,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,1402,1,0,0,0
0,0,0,310,0,0,0,0
0,0,0,16,0,0,0,0
0,0,8,3282,0,0,0,0
1,0,11,3148,1,0,0,1
1,0,0,2333,1,0,0,1
0,0,0,3,0,0,0,0
0,0,1,383,0,0,0,0
0,0,1,287,0,0,0,0
1,0,0,3391,1,0,0,1
1,0,5,3262,0,0,0,0
1,0,6,2064,1,0,0,1
0,0,1,804,0,0,0,0
1,0,0,30521,0,0,0,0
0,0,2,602,0,0,0,0
0,0,0,28,0,0,0,0
0,0,0,2,0,0,0,0
1,0,8,2811,1,0,0,1
0,0,0,40,0,0,0,0
0,0,0,27,0,0,0,0
1,0,3,2739,1,0,0,1
1,0,3,2473,1,0,0,1
0,0,0,54,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,1554,1,0,0,0
1,1,4,345,0,0,0,0
0,0,0,95,0,0,0,0
0,0,0,31,0,0,0,0
0,0,0,18,0,0,0,0
0,0,0,26,0,0,0,0
1,0,0,2407,0,0,0,0
1,0,0,3595,1,0,0,1
1,0,0,3966,1,0,0,1
0,0,0,21,0,0,0,0
1,0,0,109,0,0,0,0
1,0,4,1210,1,0,0,0
0,0,0,54,0,0,0,0
1,0,0,3239,0,0,0,0
1,0,2,179,0,0,0,0
0,0,0,33,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,24,0,0,0,0
1,0,7,1465,0,0,0,0
1,1,11,1570,1,0,0,1
0,0,1,100,0,0,0,0
0,0,2,331,0,0,0,0
1,0,0,3750,1,0,0,1
0,0,1,185,0,0,0,0
0,0,1,122,0,0,0,0
0,0,0,46,0,0,0,0
1,0,5,1458,1,0,0,1
1,0,4,728,1,0,0,1
1,0,14,2718,1,0,0,1
1,0,3,3348,1,0,0,1
0,0,2,677,0,0,0,0
0,0,0,52,0,0,0,0
1,0,6,1967,0,0,0,0
0,0,0,26,0,0,0,0
1,1,7,2632,1,0,0,1
0,0,1,121,0,0,0,0
0,0,0,134,0,0,0,0
0,0,0,30,0,0,0,0
0,0,1,80,0,0,0,0
0,0,0,105,0,0,0,0
1,0,0,2100,0,0,0,0
1,0,16,5423,1,0,0,1
0,0,2,159,0,0,0,0
1,1,0,3730,1,1,0,0
1,0,6,2009,1,0,0,0
0,0,0,24,0,0,0,0
0,0,1,62,0,0,0,0
0,0,0,68,0,0,0,0
1,0,3,3277,1,0,0,1
0,0,0,22,0,0,0,0
0,0,0,56,0,0,0,0
0,0,0,3,0,0,0,0
0,0,2,159,0,0,0,0
0,0,0,38,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,221,0,0,0,0
0,0,0,103,0,0,0,0
0,0,1,99,0,0,0,0
0,0,1,124,0,0,0,0
1,0,9,1236,0,0,0,1
0,0,0,110,0,0,0,0
0,0,3,205,0,0,0,0
1,1,0,48,0,0,0,0
1,0,2,3235,1,0,0,1
0,0,2,74,0,0,0,0
0,0,1,99,0,0,0,0
0,0,1,76,0,0,0,0
0,0,0,37,0,0,0,0
1,0,1,459,0,0,0,0
0,0,0,7,0,0,0,0
1,1,0,2273,1,0,0,1
0,0,0,26,0,0,0,0
1,0,6,1082,0,0,0,0
1,0,3,827,1,0,0,1
1,0,0,3117,1,0,0,1
0,0,3,3545,0,0,0,0
0,0,1,162,0,0,0,0
1,0,3,4767,1,0,0,1
0,0,0,38,0,0,0,0
0,0,0,142,0,0,0,0
1,1,3,1345,1,0,0,1
0,0,1,153,0,0,0,0
0,0,3,219,0,0,0,0
0,0,1,228,0,0,0,0
0,0,1,117,0,0,0,0
0,0,2,414,0,0,0,0
1,0,0,2251,1,0,0,1
1,0,0,2040,0,0,0,0
0,0,0,8,0,0,0,0
0,0,1,334,0,0,0,0
0,0,0,6,0,0,0,0
0,0,19,5600,0,0,0,0
1,0,10,2965,1,0,0,1
1,0,7,4246,1,0,0,1
0,0,0,134,0,0,0,0
1,0,2,1282,0,0,0,0
0,0,1,77,0,0,0,0
0,0,0,10,0,0,0,0
0,0,1,263,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,21,0,0,0,0
1,0,0,2899,0,0,0,1
0,0,0,34,0,0,0,0
0,0,1,435,0,0,0,0
0,0,0,10,0,0,0,0
1,0,8,2281,0,0,0,0
0,0,1,25,0,0,0,0
0,0,0,14,0,0,0,0
1,0,8,3723,1,0,0,1
0,0,0,11,0,0,0,0
1,0,5,3238,1,0,0,1
0,0,0,22,0,0,0,0
1,0,0,2295,0,0,0,1
1,0,20,3308,1,0,0,1
1,0,0,224,0,0,0,0
1,0,0,2612,1,0,0,1
0,0,0,47,0,0,0,0
1,0,4,859,0,0,0,0
1,0,0,2681,1,0,0,1
0,0,0,41,0,0,0,0
1,0,0,4449,0,0,0,1
1,0,1,400,0,0,0,0
1,0,6,3086,1,0,0,0
0,0,0,215,0,0,0,0
0,0,0,88,0,0,0,0
1,0,15,3197,0,0,0,0
1,0,0,3442,1,0,0,1
0,0,2,897,0,0,0,0
1,0,6,1919,1,0,0,1
0,0,12,707,0,0,0,0
0,0,1,169,0,0,0,0
0,0,1,95,0,0,0,0
0,0,0,141,0,0,0,0
0,0,0,3,0,0,0,0
0,0,3,126,0,0,0,0
0,0,0,46,0,0,0,0
0,0,0,39,0,0,0,0
0,0,0,37,0,0,0,0
1,0,7,2231,0,0,0,1
0,0,1,218,0,0,0,0
0,0,0,36,0,0,0,0
1,0,12,1582,0,0,0,0
1,0,13,1419,0,0,0,0
0,0,0,15,0,0,0,0
1,0,0,2183,1,0,0,0
0,0,0,23,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,10,0,0,0,0
0,0,0,20,0,0,0,0
1,0,5,1596,1,0,0,1
0,0,0,181,0,0,0,0
0,0,0,179,0,0,0,0
0,0,0,34,0,0,0,0
1,1,5,2792,1,0,0,1
1,0,0,1539,1,0,0,0
0,0,0,171,0,0,0,0
1,0,9,1155,1,0,0,1
1,1,12,2176,1,0,0,1
0,0,0,3,0,0,0,0
0,0,4,3281,0,0,0,0
1,0,2,351,0,0,0,0
1,0,3,1902,1,0,0,1
1,1,1,69,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,55,0,0,0,0
0,0,2,163,0,0,0,0
0,0,0,58,0,0,0,0
1,0,0,1960,0,0,0,0
0,0,1,88,0,0,0,0
0,0,1,165,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,6,0,0,0,0
0,0,0,3,0,0,0,0
0,0,3,636,0,0,0,0
0,0,0,3,0,0,0,0
1,0,0,1559,0,0,0,0
1,0,0,3863,0,0,0,0
1,0,3,3792,0,0,0,1
1,0,0,213,0,0,0,0
0,0,1,84,0,0,0,0
1,0,5,1171,0,0,0,0
1,0,5,2290,1,0,0,1
0,0,0,261,0,0,0,0
1,1,11,2544,0,0,0,0
0,0,0,23,0,0,0,0
1,0,0,2640,1,0,0,1
1,0,1,317,0,0,0,1
1,0,8,1769,1,0,0,1
0,0,0,31,0,0,0,0
1,0,2,189,0,0,0,0
1,0,3,1427,1,0,0,1
0,0,2,235,0,0,0,0
1,0,7,2546,1,0,0,0
0,0,0,3,0,0,0,0
1,1,10,3541,1,0,0,1
1,0,0,3880,1,0,0,0
0,0,0,131,0,0,0,0
0,0,0,39,0,0,0,0
1,0,4,1206,1,0,0,1
1,0,0,3424,1,0,0,1
0,0,0,81,0,0,0,0
0,0,0,3,0,0,0,0
1,0,10,4561,1,0,0,1
1,0,1,259,0,0,0,0
1,0,7,2831,1,0,0,1
1,0,2,322,0,0,0,0
1,0,1,123,0,0,0,1
0,0,0,101,0,0,0,0
0,0,1,192,0,0,0,0
0,0,0,33,0,0,0,0
1,1,0,482,0,0,0,0
0,0,0,54,0,0,0,0
1,1,3,2792,0,0,0,0
1,0,4,1112,1,0,0,0
0,0,2,129,0,0,0,0
0,0,0,4,0,0,0,0
0,0,0,10,0,0,0,0
0,0,1,233,0,0,0,0
0,0,1,380,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,80,0,0,0,0
0,0,0,23,0,0,0,0
1,0,0,1891,0,0,0,0
1,0,0,2908,0,0,0,0
0,0,1,414,0,0,0,0
0,0,0,97,0,0,0,0
0,0,0,13,0,0,0,0
1,0,1,33,0,0,0,0
1,1,6,3859,1,0,0,0
0,0,2,265,0,0,0,0
1,0,0,3020,1,0,0,1
1,0,4,1750,1,0,0,1
1,0,2,118,0,0,0,0
1,0,12,2407,1,0,0,1
0,0,0,128,0,0,0,0
0,0,0,27,0,0,0,0
1,0,0,1540,0,0,0,0
0,0,0,25,0,0,0,0
0,0,0,49,0,0,0,0
1,0,3,1908,1,0,0,1
0,0,0,4,0,0,0,0
1,0,8,1396,1,0,0,1
0,0,0,24,0,0,0,0
0,0,0,44,0,0,0,0
1,1,2,155,0,0,0,0
1,0,11,3068,1,0,0,1
0,0,1,178,0,0,0,0
0,0,0,28,0,0,0,0
1,0,1,2072,1,0,0,1
1,0,0,255,0,0,0,0
0,0,0,3,0,0,0,0
1,1,0,48,0,0,0,0
1,0,3,1503,1,0,0,1
1,0,0,69,0,0,0,0
0,0,0,8,0,0,0,0
0,0,0,444,0,0,0,0
1,0,14,2565,1,0,0,0
1,0,24,3870,1,0,0,1
1,0,0,1409,0,0,0,0
0,0,1,132,0,0,0,0
1,0,1,73,0,0,0,0
0,0,0,2,0,0,0,0
1,0,5,1004,0,0,0,1
0,0,0,92,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,11,0,0,0,0
0,0,0,132,0,0,0,0
1,0,3,1602,0,0,0,0
1,1,10,2803,1,0,0,1
1,0,11,1750,1,0,0,1
0,0,1,142,0,0,0,0
0,0,0,17,0,0,0,0
0,0,0,15,0,0,0,0
0,0,0,295,0,0,0,0
1,1,4,390,0,0,0,0
0,0,0,11,0,0,0,0
0,0,0,222,0,0,0,0
1,0,3,1744,1,0,0,0
0,0,0,95,0,0,0,0
1,0,16,3343,1,0,0,1
1,0,15,2173,1,0,0,1
1,0,3,3160,1,0,0,1
0,0,0,13,0,0,0,0
1,0,8,2446,1,0,0,1
0,0,0,146,0,0,0,0
1,0,0,409,0,0,0,0
1,0,0,255,0,0,0,1
0,0,1,66,0,0,0,0
1,0,8,1186,0,0,1,1
0,0,1,329,0,0,0,0
1,0,0,2601,0,0,0,0
0,0,12,7413,0,0,0,0
1,0,0,29808,0,0,0,0
1,0,4,3483,0,0,0,0
0,0,0,3,0,0,0,0
1,0,1,406,0,0,0,0
1,0,2,1558,1,0,0,1
0,0,1,189,0,0,0,0
1,0,5,2047,1,0,0,1
0,0,0,3,0,0,0,0
1,0,0,2193,0,0,0,1
0,0,0,98,0,0,0,0
0,0,0,111,0,0,0,0
0,0,0,3,0,0,0,0
1,1,8,3246,1,0,0,1
1,0,0,1119,0,0,0,0
1,0,6,1388,1,0,0,1
1,0,3,4006,1,0,0,1
0,0,0,50,0,0,0,0
0,0,1,120,0,0,0,0
0,0,0,127,0,0,0,0
0,0,0,58,0,0,0,0
0,0,0,38,0,0,0,0
1,0,0,1702,1,0,0,0
1,0,4,356,0,0,0,0
1,0,2,1311,1,0,0,1
0,0,0,20,0,0,0,0
0,0,0,87,0,0,0,0
0,0,0,221,0,0,0,0
0,0,0,89,0,0,0,0
1,0,9,2972,1,0,0,1
1,0,0,2292,1,0,0,1
1,0,1,1783,1,0,0,1
0,0,0,55,0,0,0,0
1,0,5,3003,1,0,0,1
0,0,0,29,0,0,0,0
0,0,0,56,0,0,0,0
0,0,0,1747,0,0,0,0
0,0,2,135,0,0,0,0
0,0,0,67,0,0,0,0
0,0,0,53,0,0,0,0
0,0,0,72,0,0,0,0
0,0,11,1054,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,1817,0,0,0,0
1,1,5,3026,1,0,0,1
1,0,2,2525,1,0,0,1
1,0,2,714,1,0,0,0
0,0,0,9,0,0,0,0
1,1,47,6015,0,0,0,0
1,0,0,2672,1,0,0,0
0,0,0,74,0,0,0,0
0,0,0,5,0,0,0,0
1,0,13,2827,1,0,0,1
0,0,0,45,0,0,0,0
0,0,0,11,0,0,0,0
0,0,0,41,0,0,0,0
0,0,7,454,0,0,0,0
1,0,7,3462,1,0,0,1
0,0,0,18,0,0,0,0
0,0,0,48,0,0,0,0
0,0,0,3,0,0,0,0
1,1,11,2698,1,0,0,1
1,0,10,1840,1,0,0,1
1,0,14,3708,1,0,0,1
0,0,1,28,0,0,0,0
0,0,0,7,0,0,0,0
0,0,0,105,0,0,0,0
0,0,0,242,0,0,0,0
1,0,5,1444,0,0,0,0
0,0,0,392,0,0,0,0
0,0,0,136,0,0,0,0
0,0,0,13,0,0,0,0
1,0,0,1474,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,64,0,0,0,0
0,0,0,155,0,0,0,0
1,0,4,3532,1,0,0,1
0,0,0,29,0,0,0,0
1,0,0,2602,1,0,0,0
0,0,2,124,0,0,0,0
0,0,5,1105,0,0,0,0
0,0,0,7,0,0,0,0
1,0,2,597,1,0,0,1
1,0,0,3442,1,0,0,1
0,0,0,47,0,0,0,0
1,0,0,4400,1,0,0,1
0,0,0,78,0,0,0,0
0,0,0,3,0,0,0,0
0,0,0,16,0,0,0,0
1,0,0,30,0,0,0,0
1,0,0,6111,0,0,0,0
1,0,6,2229,1,0,0,0
0,0,0,110,0,0,0,0
1,0,7,1730,1,0,0,1
0,0,0,84,0,0,0,0
1,0,5,1782,1,0,0,1
0,0,0,171,0,0,0,0
0,0,1,27,0,0,0,0
0,0,1,269,0,0,0,0
1,0,4,2774,1,0,0,1
1,0,9,2726,1,0,0,1
1,0,12,4616,1,0,0,1
1,0,6,1075,0,0,0,0
1,0,3,292,0,0,0,0
1,1,4,4084,1,0,0,1
0,0,2,123,0,0,0,0
1,0,0,2368,0,0,0,0
0,0,0,65,0,0,0,0
1,1,2,409,0,0,0,0
1,0,2,491,0,0,0,0
1,0,10,2490,1,0,0,1
0,0,1,5109,1,0,0,1
1,0,0,7,0,0,0,0
0,0,0,109,0,0,0,0
0,0,0,34,0,0,0,0
0,0,0,199,0,0,0,0
1,0,0,2088,0,0,0,0
0,0,1,159,0,0,0,0
0,0,0,62,0,0,0,0
1,0,3,2511,1,0,0,1
1,0,1,1586,0,0,0,0
1,0,0,2317,1,0,0,1
1,0,3,3177,0,0,0,0
1,0,9,865,0,0,0,0
0,0,1,237,0,0,0,0
1,0,2,1268,0,0,0,0
1,0,0,3545,0,0,0,0
1,0,6,562,0,0,0,0
1,0,6,2110,1,0,0,1
0,0,0,31,0,0,0,0
0,0,1,104,0,0,0,0
1,0,3,2779,1,0,0,1
0,0,0,96,0,0,0,0
1,0,4,2734,1,0,0,1
1,0,7,2994,1,0,0,1
0,0,0,132,0,0,0,0
0,0,0,106,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,8,0,0,0,0
0,0,1,267,0,0,0,0
1,0,6,3620,1,0,0,1
0,0,1,97,0,0,0,0
0,0,0,97,0,0,0,0
0,0,0,26,0,0,0,0
1,0,8,1785,1,0,0,0
0,0,2,156,0,0,0,0
0,0,0,48,0,0,0,0
1,0,13,3120,0,0,0,0
1,0,16,3223,1,0,0,1
0,0,2,322,0,0,0,0
0,0,1,227,0,0,0,0
0,0,22,5731,1,0,0,0
1,0,9,679,1,0,0,0
1,0,11,3342,1,0,0,1
1,0,13,3249,1,0,0,1
1,0,0,434,0,0,0,0
1,0,0,3667,1,0,0,0
0,0,0,752,0,0,0,0
1,0,5,1499,0,0,0,0
1,0,10,4622,1,0,0,1
0,0,11,1001,0,0,0,0
0,0,5,2036,0,0,0,0
0,0,2,468,0,0,0,0
1,1,0,48,0,0,0,0
0,0,0,21,0,0,0,0
0,0,0,26,0,0,0,0
1,0,0,3463,1,0,0,1
0,0,1,20,0,0,0,0
0,0,1,228,0,0,0,0
1,0,0,658,0,0,0,0
1,0,7,1325,1,0,0,0
0,0,0,93,0,0,0,0
1,0,0,3454,0,0,0,1
0,0,0,3,0,0,0,0
1,0,6,914,0,0,0,0
0,0,0,147,0,0,0,0
1,0,0,3812,1,0,0,1
0,0,6,5504,0,0,0,0
1,0,0,2448,1,0,0,0
0,0,0,81,0,0,0,0
1,0,0,3730,0,0,0,1
0,0,3,748,0,0,0,0
0,0,0,44,0,0,0,0
0,0,0,94,0,0,0,0
1,0,10,1726,1,0,0,1
